REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
VIC1,"2017/11/18 15:00:00",4951.46,78.53,TRADE
VIC1,"2017/11/18 15:30:00",5045.79,93.49,TRADE
VIC1,"2017/11/18 16:00:00",5082.41,85.67,TRADE
VIC1,"2017/11/18 16:30:00",4998.55,98.76,TRADE
VIC1,"2017/11/18 17:00:00",5027.14,80.2,TRADE
VIC1,"2017/11/18 17:30:00",4888.81,82.96,TRADE
VIC1,"2017/11/18 18:00:00",4815.88,84.76,TRADE
VIC1,"2017/11/18 18:30:00",4703.38,76.19,TRADE
VIC1,"2017/11/18 19:00:00",4613.57,77.66,TRADE
VIC1,"2017/11/18 19:30:00",4597,76.41,TRADE
VIC1,"2017/11/18 20:00:00",4634.87,78.62,TRADE
VIC1,"2017/11/18 20:30:00",4561.93,91.44,TRADE
VIC1,"2017/11/18 21:00:00",4455.3,91.04,TRADE
VIC1,"2017/11/18 21:30:00",4347.8,83.04,TRADE
VIC1,"2017/11/18 22:00:00",4254.32,72.87,TRADE
VIC1,"2017/11/18 22:30:00",4152.81,70.02,TRADE
VIC1,"2017/11/18 23:00:00",4138.32,68.8,TRADE
VIC1,"2017/11/18 23:30:00",4353.24,72.46,TRADE
VIC1,"2017/11/19 00:00:00",4359.86,89.99,TRADE
VIC1,"2017/11/19 00:30:00",4115.74,72.05,TRADE
VIC1,"2017/11/19 01:00:00",3903.52,68.86,TRADE
VIC1,"2017/11/19 01:30:00",3729.92,67.65,TRADE
VIC1,"2017/11/19 02:00:00",3563.43,62.88,TRADE
VIC1,"2017/11/19 02:30:00",3498.5,61.21,TRADE
VIC1,"2017/11/19 03:00:00",3414.14,63.5,TRADE
VIC1,"2017/11/19 03:30:00",3375.24,62.44,TRADE
VIC1,"2017/11/19 04:00:00",3370.68,57.77,TRADE
VIC1,"2017/11/19 04:30:00",3399.24,61.19,TRADE
VIC1,"2017/11/19 05:00:00",3395.75,61.53,TRADE
VIC1,"2017/11/19 05:30:00",3399.69,62.91,TRADE
VIC1,"2017/11/19 06:00:00",3463.82,63.23,TRADE
VIC1,"2017/11/19 06:30:00",3581.34,66.48,TRADE
VIC1,"2017/11/19 07:00:00",3743.61,75.89,TRADE
VIC1,"2017/11/19 07:30:00",3712.73,75.58,TRADE
VIC1,"2017/11/19 08:00:00",3800.17,72.37,TRADE
VIC1,"2017/11/19 08:30:00",3856.78,76.31,TRADE
VIC1,"2017/11/19 09:00:00",3956.17,78.61,TRADE
VIC1,"2017/11/19 09:30:00",3993.44,75.58,TRADE
VIC1,"2017/11/19 10:00:00",3985.26,74.79,TRADE
VIC1,"2017/11/19 10:30:00",4036.23,76.5,TRADE
VIC1,"2017/11/19 11:00:00",4104.32,73.03,TRADE
VIC1,"2017/11/19 11:30:00",4179.06,73.26,TRADE
VIC1,"2017/11/19 12:00:00",4234.13,77.55,TRADE
VIC1,"2017/11/19 12:30:00",4296.85,86.4,TRADE
VIC1,"2017/11/19 13:00:00",4361.96,83.03,TRADE
VIC1,"2017/11/19 13:30:00",4444.25,84.91,TRADE
VIC1,"2017/11/19 14:00:00",4564.8,89.3,TRADE
VIC1,"2017/11/19 14:30:00",4643.87,103.02,TRADE
VIC1,"2017/11/19 15:00:00",4734.68,94.01,TRADE
VIC1,"2017/11/19 15:30:00",4843.81,97.25,TRADE
VIC1,"2017/11/19 16:00:00",4952.45,99.83,TRADE
VIC1,"2017/11/19 16:30:00",5036.14,101.65,TRADE
VIC1,"2017/11/19 17:00:00",5130.81,103,TRADE
VIC1,"2017/11/19 17:30:00",5189.67,112.04,TRADE
VIC1,"2017/11/19 18:00:00",5194.46,115.84,TRADE
VIC1,"2017/11/19 18:30:00",5107.04,103.59,TRADE
VIC1,"2017/11/19 19:00:00",5004.44,106.75,TRADE
VIC1,"2017/11/19 19:30:00",4912.31,97.63,TRADE
VIC1,"2017/11/19 20:00:00",4920.23,89.64,TRADE
VIC1,"2017/11/19 20:30:00",4799.73,77.14,TRADE
VIC1,"2017/11/19 21:00:00",4680.05,82.9,TRADE
VIC1,"2017/11/19 21:30:00",4518.84,74.81,TRADE
VIC1,"2017/11/19 22:00:00",4343.47,74.5,TRADE
VIC1,"2017/11/19 22:30:00",4193.46,72.84,TRADE
VIC1,"2017/11/19 23:00:00",4119.47,69.72,TRADE
VIC1,"2017/11/19 23:30:00",4348,70.91,TRADE
VIC1,"2017/11/20 00:00:00",4342.93,76.81,TRADE
VIC1,"2017/11/20 00:30:00",4141.52,69.8,TRADE
VIC1,"2017/11/20 01:00:00",4020.2,70.04,TRADE
VIC1,"2017/11/20 01:30:00",3905.9,66.17,TRADE
VIC1,"2017/11/20 02:00:00",3785.5,63.58,TRADE
VIC1,"2017/11/20 02:30:00",3696.69,62.81,TRADE
VIC1,"2017/11/20 03:00:00",3615.9,62.39,TRADE
VIC1,"2017/11/20 03:30:00",3595.35,61.03,TRADE
VIC1,"2017/11/20 04:00:00",3635.38,62.27,TRADE
VIC1,"2017/11/20 04:30:00",3772.27,63.7,TRADE
VIC1,"2017/11/20 05:00:00",3927.38,66.43,TRADE
VIC1,"2017/11/20 05:30:00",4221.66,77.46,TRADE
VIC1,"2017/11/20 06:00:00",4561.11,83.41,TRADE
VIC1,"2017/11/20 06:30:00",4926.02,107.29,TRADE
VIC1,"2017/11/20 07:00:00",5245.29,122.64,TRADE
VIC1,"2017/11/20 07:30:00",5254.76,111.74,TRADE
VIC1,"2017/11/20 08:00:00",5328.28,113.94,TRADE
VIC1,"2017/11/20 08:30:00",5416.62,113.78,TRADE
VIC1,"2017/11/20 09:00:00",5459.61,99.7,TRADE
VIC1,"2017/11/20 09:30:00",5496.48,113.26,TRADE
VIC1,"2017/11/20 10:00:00",5516.63,111.6,TRADE
VIC1,"2017/11/20 10:30:00",5584.4,113.36,TRADE
VIC1,"2017/11/20 11:00:00",5674.59,104.38,TRADE
VIC1,"2017/11/20 11:30:00",5779.17,108.85,TRADE
VIC1,"2017/11/20 12:00:00",5853.12,113.25,TRADE
VIC1,"2017/11/20 12:30:00",6030.89,133.69,TRADE
VIC1,"2017/11/20 13:00:00",6183.3,120.19,TRADE
VIC1,"2017/11/20 13:30:00",6316.68,137.81,TRADE
VIC1,"2017/11/20 14:00:00",6405.99,283.3,TRADE
VIC1,"2017/11/20 14:30:00",6491.34,177.52,TRADE
VIC1,"2017/11/20 15:00:00",6649.61,143.58,TRADE
VIC1,"2017/11/20 15:30:00",6808,257.25,TRADE
VIC1,"2017/11/20 16:00:00",6955.31,304.71,TRADE
VIC1,"2017/11/20 16:30:00",7077.13,303.98,TRADE
VIC1,"2017/11/20 17:00:00",7083.45,289.16,TRADE
VIC1,"2017/11/20 17:30:00",6958.16,159.84,TRADE
VIC1,"2017/11/20 18:00:00",6867.19,138.46,TRADE
VIC1,"2017/11/20 18:30:00",6621.44,128.76,TRADE
VIC1,"2017/11/20 19:00:00",6385.44,180.66,TRADE
VIC1,"2017/11/20 19:30:00",6170.94,119.75,TRADE
VIC1,"2017/11/20 20:00:00",6051.8,104.41,TRADE
VIC1,"2017/11/20 20:30:00",5811.91,93.34,TRADE
VIC1,"2017/11/20 21:00:00",5497.22,87.89,TRADE
VIC1,"2017/11/20 21:30:00",5210.42,87.06,TRADE
VIC1,"2017/11/20 22:00:00",4920.34,84.29,TRADE
VIC1,"2017/11/20 22:30:00",4715.93,78.14,TRADE
VIC1,"2017/11/20 23:00:00",4571.61,83.66,TRADE
VIC1,"2017/11/20 23:30:00",4775.68,102.82,TRADE
VIC1,"2017/11/21 00:00:00",4703,110.49,TRADE
VIC1,"2017/11/21 00:30:00",4483.37,104.39,TRADE
VIC1,"2017/11/21 01:00:00",4339.6,82.93,TRADE
VIC1,"2017/11/21 01:30:00",4233.74,75.41,TRADE
VIC1,"2017/11/21 02:00:00",4083.55,74.05,TRADE
VIC1,"2017/11/21 02:30:00",4010.79,72.49,TRADE
VIC1,"2017/11/21 03:00:00",3956.16,67.21,TRADE
VIC1,"2017/11/21 03:30:00",3941.13,68.73,TRADE
VIC1,"2017/11/21 04:00:00",3963.55,70.43,TRADE
VIC1,"2017/11/21 04:30:00",4131.23,71.27,TRADE
VIC1,"2017/11/21 05:00:00",4263.06,74.59,TRADE
VIC1,"2017/11/21 05:30:00",4501.14,98.76,TRADE
VIC1,"2017/11/21 06:00:00",4816.11,93.34,TRADE
VIC1,"2017/11/21 06:30:00",5189.24,107.84,TRADE
VIC1,"2017/11/21 07:00:00",5425.92,107.45,TRADE
VIC1,"2017/11/21 07:30:00",5459.41,87.78,TRADE
VIC1,"2017/11/21 08:00:00",5534.28,109.81,TRADE
VIC1,"2017/11/21 08:30:00",5629.58,106.17,TRADE
VIC1,"2017/11/21 09:00:00",5695.6,111.31,TRADE
VIC1,"2017/11/21 09:30:00",5772.09,126.5,TRADE
VIC1,"2017/11/21 10:00:00",5861.2,126.8,TRADE
VIC1,"2017/11/21 10:30:00",5952.59,142.06,TRADE
VIC1,"2017/11/21 11:00:00",6066.99,130.95,TRADE
VIC1,"2017/11/21 11:30:00",6178.49,158.69,TRADE
VIC1,"2017/11/21 12:00:00",6273.34,181.84,TRADE
VIC1,"2017/11/21 12:30:00",6388,198.54,TRADE
VIC1,"2017/11/21 13:00:00",6553.82,163.94,TRADE
VIC1,"2017/11/21 13:30:00",6719.78,221.84,TRADE
VIC1,"2017/11/21 14:00:00",6912.24,214.78,TRADE
VIC1,"2017/11/21 14:30:00",7011.18,238.79,TRADE
VIC1,"2017/11/21 15:00:00",7185.52,209.3,TRADE
VIC1,"2017/11/21 15:30:00",7316.59,273.22,TRADE
VIC1,"2017/11/21 16:00:00",7506.66,281.83,TRADE
VIC1,"2017/11/21 16:30:00",7558.49,276.19,TRADE
VIC1,"2017/11/21 17:00:00",7546.89,290,TRADE
VIC1,"2017/11/21 17:30:00",7433.43,284.55,TRADE
VIC1,"2017/11/21 18:00:00",7340.83,276.38,TRADE
VIC1,"2017/11/21 18:30:00",7057.73,177.97,TRADE
VIC1,"2017/11/21 19:00:00",6845.01,159.59,TRADE
VIC1,"2017/11/21 19:30:00",6551.43,133.25,TRADE
VIC1,"2017/11/21 20:00:00",6428.75,118.81,TRADE
VIC1,"2017/11/21 20:30:00",6193.59,100.13,TRADE
VIC1,"2017/11/21 21:00:00",5854.53,95.04,TRADE
VIC1,"2017/11/21 21:30:00",5492.31,105.65,TRADE
VIC1,"2017/11/21 22:00:00",5226.85,93.12,TRADE
VIC1,"2017/11/21 22:30:00",4936.9,92.18,TRADE
VIC1,"2017/11/21 23:00:00",4832.57,90.55,TRADE
VIC1,"2017/11/21 23:30:00",4944.73,95.12,TRADE
VIC1,"2017/11/22 00:00:00",4853.51,103.07,TRADE
VIC1,"2017/11/22 00:30:00",4626.06,91.45,TRADE
VIC1,"2017/11/22 01:00:00",4450.15,86.78,TRADE
VIC1,"2017/11/22 01:30:00",4358.91,82.04,TRADE
VIC1,"2017/11/22 02:00:00",4240.11,72.62,TRADE
VIC1,"2017/11/22 02:30:00",4158.86,72.75,TRADE
VIC1,"2017/11/22 03:00:00",4034.43,71.33,TRADE
VIC1,"2017/11/22 03:30:00",4036.08,71.02,TRADE
VIC1,"2017/11/22 04:00:00",4077.86,70.56,TRADE
VIC1,"2017/11/22 04:30:00",4160.75,71.61,TRADE
VIC1,"2017/11/22 05:00:00",4282.12,74.64,TRADE
VIC1,"2017/11/22 05:30:00",4582.45,75.74,TRADE
VIC1,"2017/11/22 06:00:00",4887.71,83.32,TRADE
VIC1,"2017/11/22 06:30:00",5284.29,92.32,TRADE
VIC1,"2017/11/22 07:00:00",5482.37,118.57,TRADE
VIC1,"2017/11/22 07:30:00",5552.21,89.52,TRADE
VIC1,"2017/11/22 08:00:00",5752.09,108.02,TRADE
VIC1,"2017/11/22 08:30:00",5874.76,106.7,TRADE
VIC1,"2017/11/22 09:00:00",5912.44,108.24,TRADE
VIC1,"2017/11/22 09:30:00",5988.22,107.79,TRADE
VIC1,"2017/11/22 10:00:00",6107.33,112.07,TRADE
VIC1,"2017/11/22 10:30:00",6215.26,108.5,TRADE
VIC1,"2017/11/22 11:00:00",6349.48,106.13,TRADE
VIC1,"2017/11/22 11:30:00",6456.91,134.19,TRADE
VIC1,"2017/11/22 12:00:00",6536.14,124.74,TRADE
VIC1,"2017/11/22 12:30:00",6669.63,121,TRADE
VIC1,"2017/11/22 13:00:00",6792.6,126.41,TRADE
VIC1,"2017/11/22 13:30:00",6915.06,146.38,TRADE
VIC1,"2017/11/22 14:00:00",7022.76,170.81,TRADE
VIC1,"2017/11/22 14:30:00",7100.99,171.83,TRADE
VIC1,"2017/11/22 15:00:00",7298.89,191.16,TRADE
VIC1,"2017/11/22 15:30:00",7488.58,215.68,TRADE
VIC1,"2017/11/22 16:00:00",7652.51,152.27,TRADE
VIC1,"2017/11/22 16:30:00",7674.53,206.16,TRADE
VIC1,"2017/11/22 17:00:00",7717.91,211.3,TRADE
VIC1,"2017/11/22 17:30:00",7511.92,109.12,TRADE
VIC1,"2017/11/22 18:00:00",7388.14,104.27,TRADE
VIC1,"2017/11/22 18:30:00",7114,97.67,TRADE
VIC1,"2017/11/22 19:00:00",6743.71,107.35,TRADE
VIC1,"2017/11/22 19:30:00",6387.15,116,TRADE
VIC1,"2017/11/22 20:00:00",6142.53,108.9,TRADE
VIC1,"2017/11/22 20:30:00",5914.11,103.27,TRADE
VIC1,"2017/11/22 21:00:00",5560.02,87.62,TRADE
VIC1,"2017/11/22 21:30:00",5248.26,83.05,TRADE
VIC1,"2017/11/22 22:00:00",4986.12,77.69,TRADE
VIC1,"2017/11/22 22:30:00",4724.86,89.06,TRADE
VIC1,"2017/11/22 23:00:00",4645.23,86.59,TRADE
VIC1,"2017/11/22 23:30:00",4804.49,87.71,TRADE
VIC1,"2017/11/23 00:00:00",4818.62,93.94,TRADE
VIC1,"2017/11/23 00:30:00",4538.92,73.69,TRADE
VIC1,"2017/11/23 01:00:00",4373.85,70.21,TRADE
VIC1,"2017/11/23 01:30:00",4286.9,68.78,TRADE
VIC1,"2017/11/23 02:00:00",4162.75,68.99,TRADE
VIC1,"2017/11/23 02:30:00",4056.18,70.68,TRADE
VIC1,"2017/11/23 03:00:00",3967.87,69.06,TRADE
VIC1,"2017/11/23 03:30:00",3979.16,71.03,TRADE
VIC1,"2017/11/23 04:00:00",3996.77,68.77,TRADE
VIC1,"2017/11/23 04:30:00",4146.93,75.15,TRADE
VIC1,"2017/11/23 05:00:00",4321.43,75.58,TRADE
VIC1,"2017/11/23 05:30:00",4638.36,95.27,TRADE
VIC1,"2017/11/23 06:00:00",4928.68,95.38,TRADE
VIC1,"2017/11/23 06:30:00",5342.26,115.78,TRADE
VIC1,"2017/11/23 07:00:00",5501.54,100.26,TRADE
VIC1,"2017/11/23 07:30:00",5459.67,99.68,TRADE
VIC1,"2017/11/23 08:00:00",5613.99,101.64,TRADE
VIC1,"2017/11/23 08:30:00",5717.6,129.49,TRADE
VIC1,"2017/11/23 09:00:00",5774.68,130.19,TRADE
VIC1,"2017/11/23 09:30:00",5870.13,139.98,TRADE
VIC1,"2017/11/23 10:00:00",5928.21,123.35,TRADE
VIC1,"2017/11/23 10:30:00",6068.35,112.09,TRADE
VIC1,"2017/11/23 11:00:00",6254.93,150.73,TRADE
VIC1,"2017/11/23 11:30:00",6324,142.7,TRADE
VIC1,"2017/11/23 12:00:00",6493.36,130.33,TRADE
VIC1,"2017/11/23 12:30:00",6621.27,100.67,TRADE
VIC1,"2017/11/23 13:00:00",6793.88,126.55,TRADE
VIC1,"2017/11/23 13:30:00",6914.73,125.08,TRADE
VIC1,"2017/11/23 14:00:00",6890.17,102.83,TRADE
VIC1,"2017/11/23 14:30:00",6842.42,101.37,TRADE
VIC1,"2017/11/23 15:00:00",6816.97,100.35,TRADE
VIC1,"2017/11/23 15:30:00",6828.83,100.4,TRADE
VIC1,"2017/11/23 16:00:00",6914.05,100.13,TRADE
VIC1,"2017/11/23 16:30:00",6960.33,102.07,TRADE
VIC1,"2017/11/23 17:00:00",6908.38,110.28,TRADE
VIC1,"2017/11/23 17:30:00",6894.69,231.36,TRADE
VIC1,"2017/11/23 18:00:00",6783.15,109.91,TRADE
VIC1,"2017/11/23 18:30:00",6565.22,98.29,TRADE
VIC1,"2017/11/23 19:00:00",6387.93,109.25,TRADE
VIC1,"2017/11/23 19:30:00",6154.23,102.86,TRADE
VIC1,"2017/11/23 20:00:00",6047.86,97.1,TRADE
VIC1,"2017/11/23 20:30:00",5850.24,89.79,TRADE
VIC1,"2017/11/23 21:00:00",5643.86,87.5,TRADE
VIC1,"2017/11/23 21:30:00",5293.12,85.09,TRADE
VIC1,"2017/11/23 22:00:00",5059.72,84,TRADE
VIC1,"2017/11/23 22:30:00",4890.18,86.14,TRADE
VIC1,"2017/11/23 23:00:00",4745.59,85.89,TRADE
VIC1,"2017/11/23 23:30:00",4952.27,92.04,TRADE
VIC1,"2017/11/24 00:00:00",4926.75,127.38,TRADE
VIC1,"2017/11/24 00:30:00",4712.82,93.72,TRADE
VIC1,"2017/11/24 01:00:00",4590.03,105.8,TRADE
VIC1,"2017/11/24 01:30:00",4461.83,99.99,TRADE
VIC1,"2017/11/24 02:00:00",4295.89,104.88,TRADE
VIC1,"2017/11/24 02:30:00",4213.26,86.71,TRADE
VIC1,"2017/11/24 03:00:00",4116.55,75.93,TRADE
VIC1,"2017/11/24 03:30:00",4147.74,93.82,TRADE
VIC1,"2017/11/24 04:00:00",4169.48,94.33,TRADE
VIC1,"2017/11/24 04:30:00",4278.9,97.45,TRADE
VIC1,"2017/11/24 05:00:00",4430.91,88.73,TRADE
VIC1,"2017/11/24 05:30:00",4679.1,100.55,TRADE
VIC1,"2017/11/24 06:00:00",5014.91,98.51,TRADE
VIC1,"2017/11/24 06:30:00",5448.13,100.62,TRADE
VIC1,"2017/11/24 07:00:00",5725.7,115.25,TRADE
VIC1,"2017/11/24 07:30:00",5725.46,98.81,TRADE
VIC1,"2017/11/24 08:00:00",5824.8,106.39,TRADE
VIC1,"2017/11/24 08:30:00",5887.82,102.95,TRADE
VIC1,"2017/11/24 09:00:00",5949.08,110.59,TRADE
VIC1,"2017/11/24 09:30:00",5984.73,114.62,TRADE
VIC1,"2017/11/24 10:00:00",6076.08,127.09,TRADE
VIC1,"2017/11/24 10:30:00",6059.66,124.67,TRADE
VIC1,"2017/11/24 11:00:00",6051.52,123.22,TRADE
VIC1,"2017/11/24 11:30:00",6089.45,125.01,TRADE
VIC1,"2017/11/24 12:00:00",6178.69,108.57,TRADE
VIC1,"2017/11/24 12:30:00",6188.85,111.29,TRADE
VIC1,"2017/11/24 13:00:00",6281.37,113.33,TRADE
VIC1,"2017/11/24 13:30:00",6413.76,195.92,TRADE
VIC1,"2017/11/24 14:00:00",6488.86,171.29,TRADE
VIC1,"2017/11/24 14:30:00",6515.35,151.48,TRADE
VIC1,"2017/11/24 15:00:00",6652.08,213.46,TRADE
VIC1,"2017/11/24 15:30:00",6782.93,123.41,TRADE
VIC1,"2017/11/24 16:00:00",6984.92,266.61,TRADE
VIC1,"2017/11/24 16:30:00",6953.58,100.83,TRADE
VIC1,"2017/11/24 17:00:00",6969.85,106.08,TRADE
VIC1,"2017/11/24 17:30:00",6684.79,92.44,TRADE
VIC1,"2017/11/24 18:00:00",6471.08,108.64,TRADE
VIC1,"2017/11/24 18:30:00",6258.34,138.62,TRADE
VIC1,"2017/11/24 19:00:00",6034.5,100.19,TRADE
VIC1,"2017/11/24 19:30:00",5897.07,101.31,TRADE
VIC1,"2017/11/24 20:00:00",5788.5,98.41,TRADE
VIC1,"2017/11/24 20:30:00",5533.12,84.17,TRADE
VIC1,"2017/11/24 21:00:00",5326.14,84.9,TRADE
VIC1,"2017/11/24 21:30:00",5113.32,92.29,TRADE
VIC1,"2017/11/24 22:00:00",5013.89,92.58,TRADE
VIC1,"2017/11/24 22:30:00",4838.8,91.29,TRADE
VIC1,"2017/11/24 23:00:00",4730.26,87.26,TRADE
VIC1,"2017/11/24 23:30:00",4941.93,102.72,TRADE
VIC1,"2017/11/25 00:00:00",4879.7,120.93,TRADE
VIC1,"2017/11/25 00:30:00",4606.81,101.07,TRADE
VIC1,"2017/11/25 01:00:00",4450.59,92.73,TRADE
VIC1,"2017/11/25 01:30:00",4315.38,95.19,TRADE
VIC1,"2017/11/25 02:00:00",4174.06,97.61,TRADE
VIC1,"2017/11/25 02:30:00",4074.05,86.42,TRADE
VIC1,"2017/11/25 03:00:00",3988.93,82.95,TRADE
VIC1,"2017/11/25 03:30:00",3940.87,79.6,TRADE
VIC1,"2017/11/25 04:00:00",3917.74,79.87,TRADE
VIC1,"2017/11/25 04:30:00",4010.65,78.8,TRADE
VIC1,"2017/11/25 05:00:00",4030.6,79.16,TRADE
VIC1,"2017/11/25 05:30:00",4110.91,81.36,TRADE
VIC1,"2017/11/25 06:00:00",4205.79,91.89,TRADE
VIC1,"2017/11/25 06:30:00",4362.26,98.45,TRADE
VIC1,"2017/11/25 07:00:00",4545.21,92.08,TRADE
VIC1,"2017/11/25 07:30:00",4591.77,112.89,TRADE
VIC1,"2017/11/25 08:00:00",4750.85,119.87,TRADE
VIC1,"2017/11/25 08:30:00",4938.23,124.47,TRADE
VIC1,"2017/11/25 09:00:00",4981.5,100.91,TRADE
VIC1,"2017/11/25 09:30:00",5053.34,103.56,TRADE
VIC1,"2017/11/25 10:00:00",5176.39,106.24,TRADE
VIC1,"2017/11/25 10:30:00",5198.83,122.51,TRADE
VIC1,"2017/11/25 11:00:00",5336.79,142.36,TRADE
VIC1,"2017/11/25 11:30:00",5406.62,129.3,TRADE
VIC1,"2017/11/25 12:00:00",5517.88,101.77,TRADE
VIC1,"2017/11/25 12:30:00",5534.12,90.87,TRADE
VIC1,"2017/11/25 13:00:00",5551.56,85.87,TRADE
VIC1,"2017/11/25 13:30:00",5612.61,90.78,TRADE
VIC1,"2017/11/25 14:00:00",5867.72,119.74,TRADE
VIC1,"2017/11/25 14:30:00",5905.54,87.63,TRADE
VIC1,"2017/11/25 15:00:00",6036.75,94.1,TRADE
VIC1,"2017/11/25 15:30:00",6209.14,97.53,TRADE
VIC1,"2017/11/25 16:00:00",6322.15,104,TRADE
VIC1,"2017/11/25 16:30:00",6226.12,98.08,TRADE
VIC1,"2017/11/25 17:00:00",6152.21,105.95,TRADE
VIC1,"2017/11/25 17:30:00",6039.17,101.96,TRADE
VIC1,"2017/11/25 18:00:00",5911.9,100.13,TRADE
VIC1,"2017/11/25 18:30:00",5760.98,98.96,TRADE
VIC1,"2017/11/25 19:00:00",5613.53,98.85,TRADE
VIC1,"2017/11/25 19:30:00",5526.08,97.02,TRADE
VIC1,"2017/11/25 20:00:00",5459.87,100.29,TRADE
VIC1,"2017/11/25 20:30:00",5331.36,92,TRADE
VIC1,"2017/11/25 21:00:00",5109.53,87.52,TRADE
VIC1,"2017/11/25 21:30:00",4961.29,87.13,TRADE
VIC1,"2017/11/25 22:00:00",4808.51,87.35,TRADE
VIC1,"2017/11/25 22:30:00",4654.9,92.03,TRADE
VIC1,"2017/11/25 23:00:00",4559.52,91.53,TRADE
VIC1,"2017/11/25 23:30:00",4718.88,87.54,TRADE
VIC1,"2017/11/26 00:00:00",4641.76,89.21,TRADE
VIC1,"2017/11/26 00:30:00",4437.26,85.73,TRADE
VIC1,"2017/11/26 01:00:00",4207.7,84.18,TRADE
VIC1,"2017/11/26 01:30:00",4076.14,81.81,TRADE
VIC1,"2017/11/26 02:00:00",4012.09,79.13,TRADE
VIC1,"2017/11/26 02:30:00",3923.08,88.04,TRADE
VIC1,"2017/11/26 03:00:00",3870.19,77.42,TRADE
VIC1,"2017/11/26 03:30:00",3858.72,73.63,TRADE
VIC1,"2017/11/26 04:00:00",3897.29,76.41,TRADE
VIC1,"2017/11/26 04:30:00",3897.61,77.87,TRADE
VIC1,"2017/11/26 05:00:00",3907.26,77.72,TRADE
VIC1,"2017/11/26 05:30:00",3957.73,78.74,TRADE
VIC1,"2017/11/26 06:00:00",3990.64,78.72,TRADE
VIC1,"2017/11/26 06:30:00",4075.74,79.35,TRADE
VIC1,"2017/11/26 07:00:00",4164.51,81.12,TRADE
VIC1,"2017/11/26 07:30:00",4217.56,81.95,TRADE
VIC1,"2017/11/26 08:00:00",4382.72,85.35,TRADE
VIC1,"2017/11/26 08:30:00",4486.95,88.91,TRADE
VIC1,"2017/11/26 09:00:00",4566.17,87.06,TRADE
VIC1,"2017/11/26 09:30:00",4631.74,90.59,TRADE
VIC1,"2017/11/26 10:00:00",4717.35,90.18,TRADE
VIC1,"2017/11/26 10:30:00",4756.99,99.02,TRADE
VIC1,"2017/11/26 11:00:00",4764.24,100.34,TRADE
VIC1,"2017/11/26 11:30:00",4819.8,100.07,TRADE
VIC1,"2017/11/26 12:00:00",4882.17,97.89,TRADE
VIC1,"2017/11/26 12:30:00",4871.61,91.41,TRADE
VIC1,"2017/11/26 13:00:00",4833.51,90.86,TRADE
VIC1,"2017/11/26 13:30:00",4779.19,92.93,TRADE
VIC1,"2017/11/26 14:00:00",4765.13,88.97,TRADE
VIC1,"2017/11/26 14:30:00",4695.95,85.6,TRADE
VIC1,"2017/11/26 15:00:00",4638.12,79.39,TRADE
VIC1,"2017/11/26 15:30:00",4764.04,84.77,TRADE
VIC1,"2017/11/26 16:00:00",4920.85,84.99,TRADE
VIC1,"2017/11/26 16:30:00",5057.29,87.81,TRADE
VIC1,"2017/11/26 17:00:00",5210.99,92.37,TRADE
VIC1,"2017/11/26 17:30:00",5285.21,87.6,TRADE
VIC1,"2017/11/26 18:00:00",5265.35,84.11,TRADE
VIC1,"2017/11/26 18:30:00",5129.3,80.65,TRADE
VIC1,"2017/11/26 19:00:00",4970.01,79.11,TRADE
VIC1,"2017/11/26 19:30:00",4901.66,80.05,TRADE
VIC1,"2017/11/26 20:00:00",4908.08,79.94,TRADE
VIC1,"2017/11/26 20:30:00",4778.11,69.32,TRADE
VIC1,"2017/11/26 21:00:00",4631.81,70.65,TRADE
VIC1,"2017/11/26 21:30:00",4555.86,67.73,TRADE
VIC1,"2017/11/26 22:00:00",4428.84,67.94,TRADE
VIC1,"2017/11/26 22:30:00",4271.45,63.94,TRADE
VIC1,"2017/11/26 23:00:00",4194.14,62.91,TRADE
VIC1,"2017/11/26 23:30:00",4435.84,69.49,TRADE
VIC1,"2017/11/27 00:00:00",4430.23,67.42,TRADE
VIC1,"2017/11/27 00:30:00",4258.52,69.82,TRADE
VIC1,"2017/11/27 01:00:00",4139.25,64.02,TRADE
VIC1,"2017/11/27 01:30:00",4001.8,54.94,TRADE
VIC1,"2017/11/27 02:00:00",3855.51,56.2,TRADE
VIC1,"2017/11/27 02:30:00",3786.67,66.1,TRADE
VIC1,"2017/11/27 03:00:00",3763.31,54.9,TRADE
VIC1,"2017/11/27 03:30:00",3766.12,59.31,TRADE
VIC1,"2017/11/27 04:00:00",3800.28,66.37,TRADE
VIC1,"2017/11/27 04:30:00",3931.03,78,TRADE
VIC1,"2017/11/27 05:00:00",4091.02,81.75,TRADE
VIC1,"2017/11/27 05:30:00",4380.69,92.59,TRADE
VIC1,"2017/11/27 06:00:00",4663.79,92.7,TRADE
VIC1,"2017/11/27 06:30:00",5006.59,90.18,TRADE
VIC1,"2017/11/27 07:00:00",5255.24,98.84,TRADE
VIC1,"2017/11/27 07:30:00",5213.19,87.62,TRADE
VIC1,"2017/11/27 08:00:00",5187.71,87.32,TRADE
VIC1,"2017/11/27 08:30:00",5275.62,90.91,TRADE
VIC1,"2017/11/27 09:00:00",5306.02,88.35,TRADE
VIC1,"2017/11/27 09:30:00",5249.39,87.04,TRADE
VIC1,"2017/11/27 10:00:00",5230.51,88.07,TRADE
