REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
NSW1,"2013/07/18 15:00:00",8347.08,52.91,TRADE
NSW1,"2013/07/18 15:30:00",8325.56,52.35,TRADE
NSW1,"2013/07/18 16:00:00",8409.24,53.4,TRADE
NSW1,"2013/07/18 16:30:00",8574.91,51.12,TRADE
NSW1,"2013/07/18 17:00:00",8851.71,51.53,TRADE
NSW1,"2013/07/18 17:30:00",9301.53,51.65,TRADE
NSW1,"2013/07/18 18:00:00",9788.19,52.7,TRADE
NSW1,"2013/07/18 18:30:00",9836.08,52.95,TRADE
NSW1,"2013/07/18 19:00:00",9670.26,52.43,TRADE
NSW1,"2013/07/18 19:30:00",9414.11,51.71,TRADE
NSW1,"2013/07/18 20:00:00",9164.34,51.44,TRADE
NSW1,"2013/07/18 20:30:00",9095.98,51.64,TRADE
NSW1,"2013/07/18 21:00:00",8963.47,52.37,TRADE
NSW1,"2013/07/18 21:30:00",8611.3,50.81,TRADE
NSW1,"2013/07/18 22:00:00",8319.01,50.64,TRADE
NSW1,"2013/07/18 22:30:00",8373.39,55.77,TRADE
NSW1,"2013/07/18 23:00:00",8173.21,50.45,TRADE
NSW1,"2013/07/18 23:30:00",8122.99,53.23,TRADE
NSW1,"2013/07/19 00:00:00",8050.35,56.49,TRADE
NSW1,"2013/07/19 00:30:00",7818.08,50.77,TRADE
NSW1,"2013/07/19 01:00:00",7632.93,50.03,TRADE
NSW1,"2013/07/19 01:30:00",7424.17,50.21,TRADE
NSW1,"2013/07/19 02:00:00",7180.1,49.11,TRADE
NSW1,"2013/07/19 02:30:00",6795.2,46.39,TRADE
NSW1,"2013/07/19 03:00:00",6515.6,40.95,TRADE
NSW1,"2013/07/19 03:30:00",6310.78,42.33,TRADE
NSW1,"2013/07/19 04:00:00",6207.46,44.04,TRADE
NSW1,"2013/07/19 04:30:00",6223.21,45.69,TRADE
NSW1,"2013/07/19 05:00:00",6293.17,42.98,TRADE
NSW1,"2013/07/19 05:30:00",6556.24,48.71,TRADE
NSW1,"2013/07/19 06:00:00",6954.04,50.12,TRADE
NSW1,"2013/07/19 06:30:00",7649.32,52.71,TRADE
NSW1,"2013/07/19 07:00:00",8245.54,53.08,TRADE
NSW1,"2013/07/19 07:30:00",8603.31,51.66,TRADE
NSW1,"2013/07/19 08:00:00",8923.93,55.76,TRADE
NSW1,"2013/07/19 08:30:00",9026.64,55.41,TRADE
NSW1,"2013/07/19 09:00:00",8882.39,52.16,TRADE
NSW1,"2013/07/19 09:30:00",8883.63,52.68,TRADE
NSW1,"2013/07/19 10:00:00",8897.18,53.15,TRADE
NSW1,"2013/07/19 10:30:00",8910.86,53,TRADE
NSW1,"2013/07/19 11:00:00",8885.98,53.66,TRADE
NSW1,"2013/07/19 11:30:00",8912.34,53.01,TRADE
NSW1,"2013/07/19 12:00:00",8923.09,52.93,TRADE
NSW1,"2013/07/19 12:30:00",8924.53,52.4,TRADE
NSW1,"2013/07/19 13:00:00",8889.71,53.01,TRADE
NSW1,"2013/07/19 13:30:00",8789.01,53,TRADE
NSW1,"2013/07/19 14:00:00",8774.9,52.95,TRADE
NSW1,"2013/07/19 14:30:00",8683.77,52.84,TRADE
NSW1,"2013/07/19 15:00:00",8638.61,52.9,TRADE
NSW1,"2013/07/19 15:30:00",8573.26,52.33,TRADE
NSW1,"2013/07/19 16:00:00",8752.42,54.13,TRADE
NSW1,"2013/07/19 16:30:00",8887,51.66,TRADE
NSW1,"2013/07/19 17:00:00",9055.67,53.22,TRADE
NSW1,"2013/07/19 17:30:00",9443.55,55.85,TRADE
NSW1,"2013/07/19 18:00:00",9847.06,56.01,TRADE
NSW1,"2013/07/19 18:30:00",9740.26,55.77,TRADE
NSW1,"2013/07/19 19:00:00",9536.39,54.73,TRADE
NSW1,"2013/07/19 19:30:00",9286.94,52.45,TRADE
NSW1,"2013/07/19 20:00:00",9088.31,52.99,TRADE
NSW1,"2013/07/19 20:30:00",8932,53.7,TRADE
NSW1,"2013/07/19 21:00:00",8819.53,52.89,TRADE
NSW1,"2013/07/19 21:30:00",8611.26,52.56,TRADE
NSW1,"2013/07/19 22:00:00",8355.79,51,TRADE
NSW1,"2013/07/19 22:30:00",8503.69,63.63,TRADE
NSW1,"2013/07/19 23:00:00",8409.27,54.57,TRADE
NSW1,"2013/07/19 23:30:00",8364.34,54.86,TRADE
NSW1,"2013/07/20 00:00:00",8313.93,54.38,TRADE
NSW1,"2013/07/20 00:30:00",8073.49,52.33,TRADE
NSW1,"2013/07/20 01:00:00",7826.33,51.4,TRADE
NSW1,"2013/07/20 01:30:00",7565.34,51.67,TRADE
NSW1,"2013/07/20 02:00:00",7274.33,51.47,TRADE
NSW1,"2013/07/20 02:30:00",6874.66,50.97,TRADE
NSW1,"2013/07/20 03:00:00",6543.11,48.77,TRADE
NSW1,"2013/07/20 03:30:00",6325.98,48.25,TRADE
NSW1,"2013/07/20 04:00:00",6211.53,50.42,TRADE
NSW1,"2013/07/20 04:30:00",6141.98,49.2,TRADE
NSW1,"2013/07/20 05:00:00",6169.94,46.6,TRADE
NSW1,"2013/07/20 05:30:00",6227.4,47.64,TRADE
NSW1,"2013/07/20 06:00:00",6379.68,49.05,TRADE
NSW1,"2013/07/20 06:30:00",6643.48,52.04,TRADE
NSW1,"2013/07/20 07:00:00",6917.25,49.87,TRADE
NSW1,"2013/07/20 07:30:00",7217.55,51.54,TRADE
NSW1,"2013/07/20 08:00:00",7631.9,54.47,TRADE
NSW1,"2013/07/20 08:30:00",8082.86,56.94,TRADE
NSW1,"2013/07/20 09:00:00",8310.99,56.63,TRADE
NSW1,"2013/07/20 09:30:00",8488.13,57.13,TRADE
NSW1,"2013/07/20 10:00:00",8398.44,56.88,TRADE
NSW1,"2013/07/20 10:30:00",8353.83,57.01,TRADE
NSW1,"2013/07/20 11:00:00",8240.3,56.38,TRADE
NSW1,"2013/07/20 11:30:00",8165.13,57.09,TRADE
NSW1,"2013/07/20 12:00:00",8063.28,56.57,TRADE
NSW1,"2013/07/20 12:30:00",7993.83,56.46,TRADE
NSW1,"2013/07/20 13:00:00",7947.67,56.65,TRADE
NSW1,"2013/07/20 13:30:00",7798.61,53.98,TRADE
NSW1,"2013/07/20 14:00:00",7675.84,53.01,TRADE
NSW1,"2013/07/20 14:30:00",7601.17,52.97,TRADE
NSW1,"2013/07/20 15:00:00",7601.53,52.96,TRADE
NSW1,"2013/07/20 15:30:00",7666.51,53.02,TRADE
NSW1,"2013/07/20 16:00:00",7804.3,53.61,TRADE
NSW1,"2013/07/20 16:30:00",7957.81,54.03,TRADE
NSW1,"2013/07/20 17:00:00",8324.88,55.66,TRADE
NSW1,"2013/07/20 17:30:00",8765.79,55.39,TRADE
NSW1,"2013/07/20 18:00:00",9269.29,65.6,TRADE
NSW1,"2013/07/20 18:30:00",9391.34,57.74,TRADE
NSW1,"2013/07/20 19:00:00",9280.95,56.08,TRADE
NSW1,"2013/07/20 19:30:00",9036.93,53.69,TRADE
NSW1,"2013/07/20 20:00:00",8858.84,53.64,TRADE
NSW1,"2013/07/20 20:30:00",8721.27,53.83,TRADE
NSW1,"2013/07/20 21:00:00",8568.69,52.87,TRADE
NSW1,"2013/07/20 21:30:00",8439.27,53.16,TRADE
NSW1,"2013/07/20 22:00:00",8302.74,52.96,TRADE
NSW1,"2013/07/20 22:30:00",8320.37,53.82,TRADE
NSW1,"2013/07/20 23:00:00",8142.93,53.01,TRADE
NSW1,"2013/07/20 23:30:00",8084.05,54.46,TRADE
NSW1,"2013/07/21 00:00:00",7950.17,54.67,TRADE
NSW1,"2013/07/21 00:30:00",7694,53.28,TRADE
NSW1,"2013/07/21 01:00:00",7379.88,49.86,TRADE
NSW1,"2013/07/21 01:30:00",7154.71,50.46,TRADE
NSW1,"2013/07/21 02:00:00",6931.17,46.83,TRADE
NSW1,"2013/07/21 02:30:00",6619.98,46.93,TRADE
NSW1,"2013/07/21 03:00:00",6474.42,46.82,TRADE
NSW1,"2013/07/21 03:30:00",6251.32,43.19,TRADE
NSW1,"2013/07/21 04:00:00",6190.36,44.72,TRADE
NSW1,"2013/07/21 04:30:00",6167.26,45.66,TRADE
NSW1,"2013/07/21 05:00:00",6184.28,45.6,TRADE
NSW1,"2013/07/21 05:30:00",6267.35,45.6,TRADE
NSW1,"2013/07/21 06:00:00",6373.71,45.81,TRADE
NSW1,"2013/07/21 06:30:00",6521.4,45.95,TRADE
NSW1,"2013/07/21 07:00:00",6809.76,47.18,TRADE
NSW1,"2013/07/21 07:30:00",7099.53,48.19,TRADE
NSW1,"2013/07/21 08:00:00",7637.66,56.14,TRADE
NSW1,"2013/07/21 08:30:00",7997.02,62.39,TRADE
NSW1,"2013/07/21 09:00:00",8287.95,58.6,TRADE
NSW1,"2013/07/21 09:30:00",8444.61,59.15,TRADE
NSW1,"2013/07/21 10:00:00",8400.65,57.3,TRADE
NSW1,"2013/07/21 10:30:00",8342.62,57.47,TRADE
NSW1,"2013/07/21 11:00:00",8171.28,53.1,TRADE
NSW1,"2013/07/21 11:30:00",8008.66,55.11,TRADE
NSW1,"2013/07/21 12:00:00",7866.62,51.9,TRADE
NSW1,"2013/07/21 12:30:00",7808.61,52,TRADE
NSW1,"2013/07/21 13:00:00",7701.2,52.17,TRADE
NSW1,"2013/07/21 13:30:00",7616.37,50.12,TRADE
NSW1,"2013/07/21 14:00:00",7536.2,50.57,TRADE
NSW1,"2013/07/21 14:30:00",7517.01,52.69,TRADE
NSW1,"2013/07/21 15:00:00",7613.28,54.33,TRADE
NSW1,"2013/07/21 15:30:00",7763.42,57.25,TRADE
NSW1,"2013/07/21 16:00:00",7986.18,57.54,TRADE
NSW1,"2013/07/21 16:30:00",8302.71,54.83,TRADE
NSW1,"2013/07/21 17:00:00",8742.8,63.13,TRADE
NSW1,"2013/07/21 17:30:00",9237.09,91.11,TRADE
NSW1,"2013/07/21 18:00:00",10056.66,126.87,TRADE
NSW1,"2013/07/21 18:30:00",10295.26,120.31,TRADE
NSW1,"2013/07/21 19:00:00",10184.6,110.42,TRADE
NSW1,"2013/07/21 19:30:00",9953.54,74.89,TRADE
NSW1,"2013/07/21 20:00:00",9844.74,84.32,TRADE
NSW1,"2013/07/21 20:30:00",9664,109.52,TRADE
NSW1,"2013/07/21 21:00:00",9524.36,86.27,TRADE
NSW1,"2013/07/21 21:30:00",9228.84,71.11,TRADE
NSW1,"2013/07/21 22:00:00",8919.06,59.59,TRADE
NSW1,"2013/07/21 22:30:00",8752.2,60.53,TRADE
NSW1,"2013/07/21 23:00:00",8393.44,60.75,TRADE
NSW1,"2013/07/21 23:30:00",8177.41,65.43,TRADE
NSW1,"2013/07/22 00:00:00",7970.51,72.38,TRADE
NSW1,"2013/07/22 00:30:00",7673.56,58.53,TRADE
NSW1,"2013/07/22 01:00:00",7498.02,56.2,TRADE
NSW1,"2013/07/22 01:30:00",7323.64,53.07,TRADE
NSW1,"2013/07/22 02:00:00",7129.74,50.75,TRADE
NSW1,"2013/07/22 02:30:00",6828.73,46.01,TRADE
NSW1,"2013/07/22 03:00:00",6669.28,46.14,TRADE
NSW1,"2013/07/22 03:30:00",6512.04,46.15,TRADE
NSW1,"2013/07/22 04:00:00",6464.13,45.36,TRADE
NSW1,"2013/07/22 04:30:00",6496,47,TRADE
NSW1,"2013/07/22 05:00:00",6606.18,46.86,TRADE
NSW1,"2013/07/22 05:30:00",6990.86,52.31,TRADE
NSW1,"2013/07/22 06:00:00",7469.95,57.57,TRADE
NSW1,"2013/07/22 06:30:00",8317.02,73.07,TRADE
NSW1,"2013/07/22 07:00:00",9201.07,82.76,TRADE
NSW1,"2013/07/22 07:30:00",9761.92,56.81,TRADE
NSW1,"2013/07/22 08:00:00",10238.29,85.01,TRADE
NSW1,"2013/07/22 08:30:00",10214.2,73.92,TRADE
NSW1,"2013/07/22 09:00:00",10106.27,70.49,TRADE
NSW1,"2013/07/22 09:30:00",9950.29,64.98,TRADE
NSW1,"2013/07/22 10:00:00",9730.05,62.13,TRADE
NSW1,"2013/07/22 10:30:00",9581.98,57.14,TRADE
NSW1,"2013/07/22 11:00:00",9391.9,57.01,TRADE
NSW1,"2013/07/22 11:30:00",9263.39,55.26,TRADE
NSW1,"2013/07/22 12:00:00",9101.68,55.65,TRADE
NSW1,"2013/07/22 12:30:00",9046.73,56.39,TRADE
NSW1,"2013/07/22 13:00:00",8965.93,53.01,TRADE
NSW1,"2013/07/22 13:30:00",8927.3,52.99,TRADE
NSW1,"2013/07/22 14:00:00",8845.03,53.17,TRADE
NSW1,"2013/07/22 14:30:00",8862.5,53.42,TRADE
NSW1,"2013/07/22 15:00:00",8758.79,52.76,TRADE
NSW1,"2013/07/22 15:30:00",8793.68,53.03,TRADE
NSW1,"2013/07/22 16:00:00",8938.03,53.9,TRADE
NSW1,"2013/07/22 16:30:00",9177.38,53.24,TRADE
NSW1,"2013/07/22 17:00:00",9610.12,58.68,TRADE
NSW1,"2013/07/22 17:30:00",10311.3,64.78,TRADE
NSW1,"2013/07/22 18:00:00",11088.12,124.42,TRADE
NSW1,"2013/07/22 18:30:00",11183.61,102.83,TRADE
NSW1,"2013/07/22 19:00:00",11107.59,82.37,TRADE
NSW1,"2013/07/22 19:30:00",10848.18,60.83,TRADE
NSW1,"2013/07/22 20:00:00",10615.08,63.05,TRADE
NSW1,"2013/07/22 20:30:00",10448.65,66.29,TRADE
NSW1,"2013/07/22 21:00:00",10255.75,62.38,TRADE
NSW1,"2013/07/22 21:30:00",9900.57,55.79,TRADE
NSW1,"2013/07/22 22:00:00",9485.35,52.27,TRADE
NSW1,"2013/07/22 22:30:00",9322.68,92.47,TRADE
NSW1,"2013/07/22 23:00:00",9048.47,68.43,TRADE
NSW1,"2013/07/22 23:30:00",8816.49,72.66,TRADE
NSW1,"2013/07/23 00:00:00",8646.64,65.76,TRADE
NSW1,"2013/07/23 00:30:00",8408.37,57.87,TRADE
NSW1,"2013/07/23 01:00:00",8189.88,55.56,TRADE
NSW1,"2013/07/23 01:30:00",8026.58,53.89,TRADE
NSW1,"2013/07/23 02:00:00",7762.13,52.11,TRADE
NSW1,"2013/07/23 02:30:00",7377.58,49.87,TRADE
NSW1,"2013/07/23 03:00:00",7097.4,47.87,TRADE
NSW1,"2013/07/23 03:30:00",6862.15,46.61,TRADE
NSW1,"2013/07/23 04:00:00",6756.67,46.7,TRADE
NSW1,"2013/07/23 04:30:00",6779.26,47.9,TRADE
NSW1,"2013/07/23 05:00:00",6831.82,51.36,TRADE
NSW1,"2013/07/23 05:30:00",7223.28,52.81,TRADE
NSW1,"2013/07/23 06:00:00",7635.11,58.78,TRADE
NSW1,"2013/07/23 06:30:00",8549.78,80.68,TRADE
NSW1,"2013/07/23 07:00:00",9375.94,91.33,TRADE
NSW1,"2013/07/23 07:30:00",9818.34,69.33,TRADE
NSW1,"2013/07/23 08:00:00",10308.43,99.08,TRADE
NSW1,"2013/07/23 08:30:00",10323.32,105.99,TRADE
NSW1,"2013/07/23 09:00:00",10053.76,60.78,TRADE
NSW1,"2013/07/23 09:30:00",9869.13,57.19,TRADE
NSW1,"2013/07/23 10:00:00",9665.73,57.12,TRADE
NSW1,"2013/07/23 10:30:00",9529.08,56.82,TRADE
NSW1,"2013/07/23 11:00:00",9325.08,53.55,TRADE
NSW1,"2013/07/23 11:30:00",9095.05,54.94,TRADE
NSW1,"2013/07/23 12:00:00",9018.7,53.26,TRADE
NSW1,"2013/07/23 12:30:00",8940.12,52.7,TRADE
NSW1,"2013/07/23 13:00:00",8840.69,52.99,TRADE
NSW1,"2013/07/23 13:30:00",8816.74,53,TRADE
NSW1,"2013/07/23 14:00:00",8756.71,53.01,TRADE
NSW1,"2013/07/23 14:30:00",8840.43,53.03,TRADE
NSW1,"2013/07/23 15:00:00",8809.94,53.01,TRADE
NSW1,"2013/07/23 15:30:00",8885.09,53.1,TRADE
NSW1,"2013/07/23 16:00:00",9148.54,53.3,TRADE
NSW1,"2013/07/23 16:30:00",9364.84,53.38,TRADE
NSW1,"2013/07/23 17:00:00",9699.79,56.27,TRADE
NSW1,"2013/07/23 17:30:00",10382.33,62.57,TRADE
NSW1,"2013/07/23 18:00:00",11119.18,94.53,TRADE
NSW1,"2013/07/23 18:30:00",11264.18,102.95,TRADE
NSW1,"2013/07/23 19:00:00",11198.58,81.82,TRADE
NSW1,"2013/07/23 19:30:00",10969.94,63.74,TRADE
NSW1,"2013/07/23 20:00:00",10768.53,69.4,TRADE
NSW1,"2013/07/23 20:30:00",10582.27,73.17,TRADE
NSW1,"2013/07/23 21:00:00",10366.85,59.94,TRADE
NSW1,"2013/07/23 21:30:00",10043.95,56.34,TRADE
NSW1,"2013/07/23 22:00:00",9626.01,52.16,TRADE
NSW1,"2013/07/23 22:30:00",9452.26,79.21,TRADE
NSW1,"2013/07/23 23:00:00",9106.14,61.97,TRADE
NSW1,"2013/07/23 23:30:00",8920.14,66.06,TRADE
NSW1,"2013/07/24 00:00:00",8771.37,60.64,TRADE
NSW1,"2013/07/24 00:30:00",8520.59,57.37,TRADE
NSW1,"2013/07/24 01:00:00",8348.94,57.58,TRADE
NSW1,"2013/07/24 01:30:00",8145.73,53.92,TRADE
NSW1,"2013/07/24 02:00:00",7921.82,53,TRADE
NSW1,"2013/07/24 02:30:00",7582.01,53,TRADE
NSW1,"2013/07/24 03:00:00",7248.58,51.78,TRADE
NSW1,"2013/07/24 03:30:00",7008.57,49.77,TRADE
NSW1,"2013/07/24 04:00:00",6846.73,48.65,TRADE
NSW1,"2013/07/24 04:30:00",6852.26,49.73,TRADE
NSW1,"2013/07/24 05:00:00",6946.15,51.88,TRADE
NSW1,"2013/07/24 05:30:00",7303.42,53.26,TRADE
NSW1,"2013/07/24 06:00:00",7772.83,52.26,TRADE
NSW1,"2013/07/24 06:30:00",8636.24,67.27,TRADE
NSW1,"2013/07/24 07:00:00",9401.72,84.87,TRADE
NSW1,"2013/07/24 07:30:00",9827.94,59.09,TRADE
NSW1,"2013/07/24 08:00:00",10218.85,92.06,TRADE
NSW1,"2013/07/24 08:30:00",10229.1,72.17,TRADE
NSW1,"2013/07/24 09:00:00",9994.54,61.94,TRADE
NSW1,"2013/07/24 09:30:00",9857.21,57.43,TRADE
NSW1,"2013/07/24 10:00:00",9738.51,57.27,TRADE
NSW1,"2013/07/24 10:30:00",9575.51,55.83,TRADE
NSW1,"2013/07/24 11:00:00",9476.26,57.64,TRADE
NSW1,"2013/07/24 11:30:00",9297.37,54.59,TRADE
NSW1,"2013/07/24 12:00:00",9167.96,53.39,TRADE
NSW1,"2013/07/24 12:30:00",9107.95,52.95,TRADE
NSW1,"2013/07/24 13:00:00",8974.68,53.01,TRADE
NSW1,"2013/07/24 13:30:00",8923.79,53,TRADE
NSW1,"2013/07/24 14:00:00",8857.97,53.01,TRADE
NSW1,"2013/07/24 14:30:00",8833.77,53.01,TRADE
NSW1,"2013/07/24 15:00:00",8833.49,53.01,TRADE
NSW1,"2013/07/24 15:30:00",8744.78,53.34,TRADE
NSW1,"2013/07/24 16:00:00",8928.56,54.45,TRADE
NSW1,"2013/07/24 16:30:00",9115.33,55.87,TRADE
NSW1,"2013/07/24 17:00:00",9434.55,57.52,TRADE
NSW1,"2013/07/24 17:30:00",10119.29,59.7,TRADE
NSW1,"2013/07/24 18:00:00",10920.75,115.12,TRADE
NSW1,"2013/07/24 18:30:00",11053.8,121.3,TRADE
NSW1,"2013/07/24 19:00:00",10985.61,119.9,TRADE
NSW1,"2013/07/24 19:30:00",10710.87,67.71,TRADE
NSW1,"2013/07/24 20:00:00",10503.33,70.09,TRADE
NSW1,"2013/07/24 20:30:00",10353,92.55,TRADE
NSW1,"2013/07/24 21:00:00",10146.25,68.46,TRADE
NSW1,"2013/07/24 21:30:00",9878.89,60.19,TRADE
NSW1,"2013/07/24 22:00:00",9502.94,54.37,TRADE
NSW1,"2013/07/24 22:30:00",9347.01,67.04,TRADE
NSW1,"2013/07/24 23:00:00",9078.25,62.67,TRADE
NSW1,"2013/07/24 23:30:00",8876.04,60.67,TRADE
NSW1,"2013/07/25 00:00:00",8730.56,58.86,TRADE
NSW1,"2013/07/25 00:30:00",8488.34,56.36,TRADE
NSW1,"2013/07/25 01:00:00",8306.14,55.11,TRADE
NSW1,"2013/07/25 01:30:00",8120.09,52.82,TRADE
NSW1,"2013/07/25 02:00:00",7862.09,52.24,TRADE
NSW1,"2013/07/25 02:30:00",7494.32,50.84,TRADE
NSW1,"2013/07/25 03:00:00",7192.76,50.84,TRADE
NSW1,"2013/07/25 03:30:00",6972.46,50.46,TRADE
NSW1,"2013/07/25 04:00:00",6864.77,49.46,TRADE
NSW1,"2013/07/25 04:30:00",6824.87,50.16,TRADE
NSW1,"2013/07/25 05:00:00",6953.97,50.97,TRADE
NSW1,"2013/07/25 05:30:00",7305.48,51.47,TRADE
NSW1,"2013/07/25 06:00:00",7723.66,51.52,TRADE
NSW1,"2013/07/25 06:30:00",8588.66,70.19,TRADE
NSW1,"2013/07/25 07:00:00",9371.73,83.36,TRADE
NSW1,"2013/07/25 07:30:00",9874.76,70.36,TRADE
NSW1,"2013/07/25 08:00:00",10291.06,83.82,TRADE
NSW1,"2013/07/25 08:30:00",10292.58,75.27,TRADE
NSW1,"2013/07/25 09:00:00",10072.47,66.26,TRADE
NSW1,"2013/07/25 09:30:00",9928.26,61.98,TRADE
NSW1,"2013/07/25 10:00:00",9717.59,62.06,TRADE
NSW1,"2013/07/25 10:30:00",9561.71,61.7,TRADE
NSW1,"2013/07/25 11:00:00",9367.86,60.69,TRADE
NSW1,"2013/07/25 11:30:00",9166.97,57.39,TRADE
NSW1,"2013/07/25 12:00:00",8989.55,55.97,TRADE
NSW1,"2013/07/25 12:30:00",8847.94,53.26,TRADE
NSW1,"2013/07/25 13:00:00",8694.05,53.01,TRADE
NSW1,"2013/07/25 13:30:00",8616.92,53.18,TRADE
NSW1,"2013/07/25 14:00:00",8560.07,54.35,TRADE
NSW1,"2013/07/25 14:30:00",8536.47,53.35,TRADE
NSW1,"2013/07/25 15:00:00",8533.25,55.57,TRADE
NSW1,"2013/07/25 15:30:00",8530.28,56.07,TRADE
NSW1,"2013/07/25 16:00:00",8651.94,58.22,TRADE
NSW1,"2013/07/25 16:30:00",8864.12,58.35,TRADE
NSW1,"2013/07/25 17:00:00",9221.54,72.25,TRADE
NSW1,"2013/07/25 17:30:00",9855.63,58.97,TRADE
NSW1,"2013/07/25 18:00:00",10628.78,77.64,TRADE
NSW1,"2013/07/25 18:30:00",10805.13,81.25,TRADE
NSW1,"2013/07/25 19:00:00",10732.7,77,TRADE
NSW1,"2013/07/25 19:30:00",10611.56,66.16,TRADE
NSW1,"2013/07/25 20:00:00",10443.3,62.2,TRADE
NSW1,"2013/07/25 20:30:00",10323.03,73.21,TRADE
NSW1,"2013/07/25 21:00:00",10162.62,64.84,TRADE
NSW1,"2013/07/25 21:30:00",9792.62,60.33,TRADE
NSW1,"2013/07/25 22:00:00",9438.55,53.8,TRADE
NSW1,"2013/07/25 22:30:00",9359.72,68.48,TRADE
NSW1,"2013/07/25 23:00:00",9078.38,56.46,TRADE
NSW1,"2013/07/25 23:30:00",8913.02,58.21,TRADE
NSW1,"2013/07/26 00:00:00",8728.8,62.38,TRADE
NSW1,"2013/07/26 00:30:00",8502.1,61.35,TRADE
NSW1,"2013/07/26 01:00:00",8306.36,57.49,TRADE
NSW1,"2013/07/26 01:30:00",8080.41,54.39,TRADE
NSW1,"2013/07/26 02:00:00",7832.32,52.51,TRADE
NSW1,"2013/07/26 02:30:00",7483.79,52.82,TRADE
NSW1,"2013/07/26 03:00:00",7146.72,50.51,TRADE
NSW1,"2013/07/26 03:30:00",6924.61,50.39,TRADE
NSW1,"2013/07/26 04:00:00",6758.11,50.68,TRADE
NSW1,"2013/07/26 04:30:00",6766.19,50.37,TRADE
NSW1,"2013/07/26 05:00:00",6857.72,52.7,TRADE
NSW1,"2013/07/26 05:30:00",7222.68,54,TRADE
NSW1,"2013/07/26 06:00:00",7683.7,55.73,TRADE
NSW1,"2013/07/26 06:30:00",8503.49,67.55,TRADE
NSW1,"2013/07/26 07:00:00",9293.49,92.7,TRADE
NSW1,"2013/07/26 07:30:00",9839.93,65.36,TRADE
NSW1,"2013/07/26 08:00:00",10276.26,101.83,TRADE
NSW1,"2013/07/26 08:30:00",10287.44,106.03,TRADE
NSW1,"2013/07/26 09:00:00",10082.58,77.25,TRADE
NSW1,"2013/07/26 09:30:00",9988.28,73.82,TRADE
NSW1,"2013/07/26 10:00:00",9809.65,66.63,TRADE
NSW1,"2013/07/26 10:30:00",9632.59,58.91,TRADE
NSW1,"2013/07/26 11:00:00",9370.25,58.04,TRADE
NSW1,"2013/07/26 11:30:00",9192.96,55.29,TRADE
NSW1,"2013/07/26 12:00:00",9046.49,53.01,TRADE
NSW1,"2013/07/26 12:30:00",8891.59,52.81,TRADE
NSW1,"2013/07/26 13:00:00",8718.6,51.74,TRADE
NSW1,"2013/07/26 13:30:00",8507.58,51.99,TRADE
NSW1,"2013/07/26 14:00:00",8428.28,52.46,TRADE
NSW1,"2013/07/26 14:30:00",8374.96,52.54,TRADE
NSW1,"2013/07/26 15:00:00",8297.5,51.18,TRADE
NSW1,"2013/07/26 15:30:00",8263.46,51.19,TRADE
NSW1,"2013/07/26 16:00:00",8437.13,53.5,TRADE
NSW1,"2013/07/26 16:30:00",8640.74,52.3,TRADE
NSW1,"2013/07/26 17:00:00",8950.91,55.42,TRADE
NSW1,"2013/07/26 17:30:00",9513.83,55.29,TRADE
NSW1,"2013/07/26 18:00:00",10282.24,65.1,TRADE
NSW1,"2013/07/26 18:30:00",10395.99,63.61,TRADE
NSW1,"2013/07/26 19:00:00",10364.73,61.46,TRADE
NSW1,"2013/07/26 19:30:00",10164.97,56.96,TRADE
NSW1,"2013/07/26 20:00:00",10011.24,57.15,TRADE
NSW1,"2013/07/26 20:30:00",9924.42,64.25,TRADE
NSW1,"2013/07/26 21:00:00",9828.98,63.34,TRADE
NSW1,"2013/07/26 21:30:00",9603.84,55.52,TRADE
NSW1,"2013/07/26 22:00:00",9342.13,52.44,TRADE
NSW1,"2013/07/26 22:30:00",9386.09,106.46,TRADE
NSW1,"2013/07/26 23:00:00",9171.17,83.54,TRADE
NSW1,"2013/07/26 23:30:00",8999.03,75.21,TRADE
NSW1,"2013/07/27 00:00:00",8884.16,76.16,TRADE
NSW1,"2013/07/27 00:30:00",8651.82,67.18,TRADE
NSW1,"2013/07/27 01:00:00",8464.15,59.82,TRADE
NSW1,"2013/07/27 01:30:00",8207.2,54.56,TRADE
NSW1,"2013/07/27 02:00:00",7935,53.11,TRADE
NSW1,"2013/07/27 02:30:00",7530.61,52.08,TRADE
NSW1,"2013/07/27 03:00:00",7245,51.81,TRADE
NSW1,"2013/07/27 03:30:00",7015.73,51.36,TRADE
NSW1,"2013/07/27 04:00:00",6853.38,51.32,TRADE
NSW1,"2013/07/27 04:30:00",6798.84,51.66,TRADE
NSW1,"2013/07/27 05:00:00",6747.75,51.67,TRADE
NSW1,"2013/07/27 05:30:00",6926.35,51.56,TRADE
NSW1,"2013/07/27 06:00:00",7075.11,50.66,TRADE
NSW1,"2013/07/27 06:30:00",7417.67,53.09,TRADE
NSW1,"2013/07/27 07:00:00",7700.76,52.32,TRADE
NSW1,"2013/07/27 07:30:00",8147.57,53.63,TRADE
NSW1,"2013/07/27 08:00:00",8741.92,58.38,TRADE
NSW1,"2013/07/27 08:30:00",9124.55,65.21,TRADE
NSW1,"2013/07/27 09:00:00",9286.15,66.9,TRADE
NSW1,"2013/07/27 09:30:00",9331.64,70.5,TRADE
NSW1,"2013/07/27 10:00:00",9142.63,58.84,TRADE
NSW1,"2013/07/27 10:30:00",8953.33,54.39,TRADE
